,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
156,0,2021-07-06 13:00:00,4642427.328220867,1028627.3066058507,4236849.231466484,1.6903125574698318e-08,4.1498223323660726e-08,16,2.4595097748962408e-08
157,0,2021-07-06 13:05:00,4642428.235067727,1028627.516811283,4236849.793137008,2.005567503797889e-08,4.885051621821839e-08,17,2.87948411802395e-08
158,0,2021-07-06 13:10:00,4642428.254250625,1028627.2343124595,4236849.785265611,1.60056843844281e-08,4.8206654528778904e-08,17,3.220097014435081e-08
159,0,2021-07-06 13:15:00,4642428.475621789,1028627.2722487435,4236850.551399808,1.993563446803416e-08,5.5675127602041106e-08,17,3.573949313400695e-08
160,0,2021-07-06 13:20:00,4642428.685362097,1028627.2636497874,4236850.310862122,1.8730166629488377e-08,5.704537246596066e-08,16,3.8315205836472285e-08
161,0,2021-07-06 13:25:00,4642428.77629449,1028627.375622351,4236850.750510474,2.0950651686876826e-08,6.152001070873206e-08,16,4.056935902185524e-08
162,0,2021-07-06 13:30:00,4642428.919352863,1028627.3703644638,4236850.654979909,2.6529568428102017e-08,6.893674117367412e-08,15,4.2407172745572104e-08
163,0,2021-07-06 13:35:00,4642429.493299791,1028627.3135578203,4236851.51824208,2.7238171431361693e-08,7.095046966508804e-08,15,4.3712298233726344e-08
164,0,2021-07-06 13:40:00,4642429.736018186,1028627.374020723,4236851.760614409,2.8121005339527266e-08,7.374305132616489e-08,16,4.562204598663762e-08
165,0,2021-07-06 13:45:00,4642429.954304433,1028627.1098892062,4236852.445459217,2.9636517717933308e-08,7.59078702706218e-08,17,4.627135255268849e-08
166,0,2021-07-06 13:50:00,4642430.107600856,1028627.0288088664,4236852.580046825,3.058589040229548e-08,7.671190571648021e-08,17,4.612601531418474e-08
167,0,2021-07-06 13:55:00,4642429.9044574,1028627.0546357882,4236852.883436892,2.999833252683103e-08,7.571208572810517e-08,17,4.571375320127414e-08
168,0,2021-07-06 14:00:00,4642431.008141745,1028627.0811258205,4236853.663219465,3.3990779446811046e-08,8.040225862312558e-08,17,4.641147917631453e-08
