,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC,iono_delay
4143,E27,25819024.98917531,14429312.931476021,1272243.589153963,165.09136922800985,-27.38402035035066,-3038.632074409657,-2.652337570907872e-05,25243138.319,E,2021-05-06 13:10:00,1.6732764767259056,0.27169399689023255
4144,E13,19501039.139692377,4736768.743791498,21756547.855756305,-1912.1366233994618,1061.6938119521706,1483.7964791545196,0.000416020710986199,23144774.831,E,2021-05-06 13:15:00,1.447599847705905,0.23505033028999858
4145,E15,826696.7993724076,17553578.81554356,23825185.08257111,-2025.8474990157736,1273.8106137246245,-867.4738469770224,0.0008157329094160455,25665592.165,E,2021-05-06 13:15:00,2.043107918078245,0.3317444331895006
4146,E21,23712282.133592922,-255017.07235554978,17712506.555064473,1582.8939383841898,813.5884543880279,-2106.5527003928014,-0.0006633609017398905,23584803.671,E,2021-05-06 13:15:00,1.4666801452279807,0.23814844489791506
4147,E26,26699070.79857804,-11232738.254046172,6088096.171703008,-594.5648589706796,196.29633794365878,2970.584900632018,0.0018421960681389098,24751245.214,E,2021-05-06 13:15:00,1.6855257703666626,0.27368294467897536
4148,E27,25856585.295912646,14413667.213391874,359984.50218700385,84.93488439831827,-76.32835192009074,-3042.3942816197373,-2.6525831344773507e-05,25389617.606,E,2021-05-06 13:15:00,1.7090497124675592,0.27750258473302836
4149,E01,9064466.24939445,-13868521.777395539,24526298.16359974,2165.626061708871,1170.8185326753432,-137.9563047688579,-0.001102032954805,25887093.98,E,2021-05-06 13:20:00,1.77066683974527,0.2875075084977684
4150,E15,227096.22753095254,17940909.13321674,23548535.10329243,-1970.9420862318898,1307.7969639582186,-976.6469925336573,0.0008157322881743,25802721.208,E,2021-05-06 13:20:00,2.2202303456944334,0.36050423527080727
4151,E21,24181541.599987186,-21168.66169929132,17068434.26171882,1544.7706021183633,745.5614107485217,-2186.7674261801417,-0.0006633615582813784,23598228.612,E,2021-05-06 13:20:00,1.459563334807205,0.23699287097141483
4152,E26,26510069.28098187,-11164718.86955928,6974854.3177572405,-664.9026649013143,257.64553435546634,2940.4550592249334,0.001842183002736,24634479.585,E,2021-05-06 13:20:00,1.653933401845271,0.2685532144794561
4153,E27,25869771.96620747,14383878.314994687,-552772.2728984967,2.6391266658225874,-121.64918438556045,-3041.9496135481677,-2.6528286980468294e-05,25540332.048,E,2021-05-06 13:20:00,1.7697466644117457,0.28735809737672385
4154,E01,9717522.579316918,-13525317.798159411,24467956.531854734,2187.3612310479866,1116.8768892838552,-250.94290459160365,-0.0011020353805978999,25764134.841,E,2021-05-06 13:25:00,1.7131634001151494,0.2781705342646675
4155,E03,-8266551.477528088,25029379.95337518,13458757.192896463,-38.66025264521079,-1349.0945066901063,2487.22418158841,-0.00042794823718850114,28898532.79,E,2021-05-06 13:25:00,7.3760152985316765,1.1976616569085046
4156,E15,-355549.327185587,18337891.575031925,23239332.08844979,-1912.8478635206118,1338.1298233656844,-1084.4687509291412,0.0008157316913184019,25941006.829,E,2021-05-06 13:25:00,2.448099674814276,0.39750393595291234
4157,E21,24638709.41228189,192428.66944253072,16400748.683471613,1502.2969381120834,678.6231649797478,-2263.9564504384634,-0.0006633622148228662,23619207.38,E,2021-05-06 13:25:00,1.4531298887164166,0.23594825658371704
4158,E26,26300464.081040658,-11077873.893004138,7851962.295305354,-731.892115031403,321.76574068435946,2906.2572448186197,0.0018421698207471662,24521844.876,E,2021-05-06 13:25:00,1.628630611052176,0.26444473840949734
4159,E27,25857978.401207153,14341053.042030614,-1464764.6209122953,-81.56010198106057,-163.2170865836478,-3037.2986890627712,-2.653074261616308e-05,25695063.671,E,2021-05-06 13:25:00,1.8660597158808492,0.30299668327111096
4160,E01,10376444.751587855,-13198582.383036984,24375767.26351528,2204.716361658272,1061.0689081934675,-363.5814201947064,-0.001102037844248,25645842.559,E,2021-05-06 13:30:00,1.6722584274017318,0.2715286937297785
4161,E03,-8283419.616812134,24613716.087260246,14195439.664008021,-74.31710687225149,-1421.531037283723,2423.4296666958403,-0.0004279495333321,28807762.902,E,2021-05-06 13:30:00,6.470593104322067,1.0506460392030095
4162,E15,-920314.9677742627,18743405.303150754,22898003.965563554,-1851.781070423906,1364.6469692485912,-1190.7903282380103,0.0008157311240211,26080243.938,E,2021-05-06 13:30:00,2.7313444523171793,0.44349508372104907
4163,E21,25082493.497715153,386138.3760313615,15710374.179123411,1455.564569525332,613.0227344620569,-2338.012950241915,-0.0006633627926931,23647793.589,E,2021-05-06 13:30:00,1.4499476340697244,0.2354315461081272
4164,E26,26071286.63060315,-10971403.143181033,8718206.59286565,-795.3557968581808,388.44843985115835,2868.0388982196396,0.0018421566387583324,24413379.573,E,2021-05-06 13:30:00,1.6099652101302682,0.2614139915780145
4165,E27,25820669.825410403,14286334.96002882,-2374731.48477377,-167.4199184329094,-200.91649458415063,-3028.447942536183,-2.6533198251857867e-05,25853585.785,E,2021-05-06 13:30:00,2.012656849391543,0.326800018637485
4166,E01,11039904.94967544,-12888838.77337067,24249858.0978968,2217.5993937379085,1003.6387716213409,-475.71609462129226,-0.0011020402657776435,25532526.093,E,2021-05-06 13:35:00,1.6531157708945607,0.26842045374082774
4167,E03,-8311445.343845798,24176753.553471427,14912479.380491354,-113.01418687542088,-1491.0498678373158,2356.284233604078,-0.0004279507909927423,28722202.661,E,2021-05-06 13:35:00,6.542471178652301,1.0623170580544588
4168,E15,-1466342.9594441932,19156283.103956126,22525022.698203824,-1787.9669336172697,1387.1991622994442,-1295.4648302979997,0.000815730527165202,26220235.247,E,2021-05-06 13:35:00,3.0739738594758044,0.4991286591509788
4169,E21,25511632.49851585,560399.771214081,14998264.931739574,1404.679622337037,549.0033860853205,-2408.834578085999,-0.0006633634449713314,23684015.768,E,2021-05-06 13:35:00,1.4567767422044569,0.2365404051102878
4170,E26,25823619.70865545,-10844570.37587319,9572388.863160392,-855.1288582195237,457.475369695321,2825.8530240008904,0.0018421434567694986,24309108.237,E,2021-05-06 13:35:00,1.6052500125473208,0.2606483734059687
4171,E27,25757385.286286365,14220900.173468597,-3281414.60901791,-254.69119380139904,-234.64610789362604,-3015.4096148627746,-2.6535653887552654e-05,26015658.908,E,2021-05-06 13:35:00,2.233505775659778,0.3626597993260543
4172,E01,11706549.41549807,-12596536.409024986,24090403.502321564,2225.933206716765,944.8358883085057,-587.19184374152,-0.001102042687307287,25424493.542,E,2021-05-06 13:40:00,1.6679421495561293,0.2708278491318462
4173,E03,-8351515.4854261875,23719397.220611747,15608884.407748617,-154.58447221030372,-1557.4585039544777,2285.8809862417456,-0.0004279520486533846,28642157.653,E,2021-05-06 13:40:00,6.909325698545095,1.1218841243302895
4174,E08,5023496.943069665,29088801.3317502,-2083023.563213013,79.06049889724198,201.62457771734805,2996.803458358247,0.006006448063999,26965011.535,E,2021-05-06 13:40:00,7.628066432617314,1.2385878164481634
4175,E13,16616111.96698811,6584742.054014382,23594284.91312791,-1914.8948861192266,1397.7273152281396,959.4676643710397,0.000416022259742,23304967.832,E,2021-05-06 13:40:00,1.4680033705178235,0.23836330022683658
4176,E15,-1992843.7984120343,19575314.706448846,22120904.23367389,-1721.639764363435,1405.6508854422395,-1398.3477518738332,0.0008157299303093039,26360796.212,E,2021-05-06 13:40:00,3.4762990645561977,0.5644551873956476
4177,E21,25924897.967302587,715722.1014926545,14265406.848528577,1349.7626188844106,486.80222046101346,-2476.323339327576,-0.000663364015054,23727882.473,E,2021-05-06 13:40:00,1.4852183528024587,0.24115853903426848
4178,E26,25558593.598389942,-10696706.20119367,10413327.486272875,-911.0595464306267,528.6192260866466,2779.7581202542046,0.0018421302747806648,24209048.08,E,2021-05-06 13:40:00,1.6275673224005962,0.26427208962872856
4179,E01,12375003.69733513,-12322049.159098996,23897624.304008845,2229.655767684371,884.9139308454482,-697.8545068657428,-0.0011020451088369304,25322043.767,E,2021-05-06 13:45:00,1.7343657137432782,0.28161320582138366
4180,E03,-8404465.614667943,23242607.692829303,16283691.94732492,-198.85029393417918,-1620.5750896028767,2212.3176351287457,-0.0004279533063140269,28567915.482,E,2021-05-06 13:45:00,6.800335809791761,1.1041871693393508
4181,E08,5046060.01037111,29135603.759705856,-1182748.0410710715,70.68362916283101,110.42958922151963,3004.340813232765,0.00600644625637828,26826958.595,E,2021-05-06 13:45:00,6.612766745301033,1.073731121260456
4182,E13,16043527.457810782,7013559.037093787,23865742.04908552,-1901.5875494742493,1460.7402053620485,850.038504080835,0.0004160224132192309,23350761.432,E,2021-05-06 13:45:00,1.532311200092284,0.24880511990902598
4183,E15,-2499099.697415337,19999251.397175834,21686207.421318293,-1653.0416233246738,1419.8807135856525,-1499.297019975348,0.0008157293334534059,26501751.25,E,2021-05-06 13:45:00,3.926867553390233,0.6376150956994107
4184,E21,26321100.201996572,852685.7779717017,13512813.681385562,1290.9479044634345,426.6490233410998,-2540.3858751798075,-0.0006633646673322314,23779374.851,E,2021-05-06 13:45:00,1.5518566521107555,0.25197876279099346
4185,E26,25277382.078808963,-10527210.678315721,11239859.205554029,-963.0097241705814,601.6444537147557,2729.8180963303075,0.001842117092791831,24113201.358,E,2021-05-06 13:45:00,1.6946857401043816,0.27517027138442457
4186,E01,13043877.030320227,-12065674.260132091,23671787.414629262,2228.720388149837,824.1299599499782,-807.5510503301657,-0.0011020475303665739,25225473.22,E,2021-05-06 13:50:00,1.8743859324412417,0.3043486314325368
4187,E03,-8471076.46488062,22747398.496077508,16935969.171466123,-245.6238301948875,-1680.2287692642226,2135.696251000398,-0.0004279545639746692,28499753.093,E,2021-05-06 13:50:00,6.525921767319447,1.0596298896314607
4188,E08,5065502.4341619145,29155094.875132997,-280835.0285535571,58.26039636571405,19.592451437063076,3007.718827994136,0.00600644444875756,26689504.52,E,2021-05-06 13:50:00,7.376290820817944,1.19770639413647
4189,E13,15475603.198656075,7460986.052505637,24104190.71227199,-1883.84445471146,1521.7535098500853,739.4369167404759,0.000416022608988,23400678.684,E,2021-05-06 13:50:00,1.654344119262907,0.26861990367179345
4190,E15,-2984466.5644891392,20426810.20852764,21221533.337167803,-1582.4216087883474,1429.7817793217614,-1598.1732285855885,0.0008157287365975079,26642938.22,E,2021-05-06 13:50:00,4.369131585894586,0.7094265891036668
4191,E21,26699091.63316774,971938.4760710299,12741526.92202849,1228.3832286671068,368.7655884786524,-2600.933594929572,-0.0006633652956225,23838454.626,E,2021-05-06 13:50:00,1.6783715951850289,0.27252130374480393
4192,E26,24981198.26867179,-10335555.668556385,12050840.737718176,-1010.8553376856646,676.3080658128748,2676.102183049239,0.0018421039108029971,24021564.515,E,2021-05-06 13:50:00,1.8282223562811797,0.29685293858552114
4193,E27,25408209.052947033,13972452.590771893,-5969256.559429201,-522.4068318684364,-311.2239958827022,-2951.378266215564,-2.654280979186e-05,26520665.22,E,2021-05-06 13:50:00,3.6645753394381346,0.5950260669566687
4194,E01,13711766.966704648,-11827631.435582485,23413205.460488573,2223.095894687245,762.7435166753802,-916.1297786053768,-0.0011020499518962174,25135071.089,E,2021-05-06 13:55:00,2.113078138324547,0.343105669103846
4195,E03,-8552070.982552165,22234832.689479463,17564814.509814337,-294.70777099879194,-1736.2602712269831,2056.123121372949,-0.0004279558216353115,28437931.016,E,2021-05-06 13:55:00,6.588676155098331,1.0698194731672348
4196,E13,14913653.670512363,7926386.3083413765,24309302.192977805,-1861.774480968144,1580.520244910827,627.8158688487233,0.0004160227624652309,23454523.573,E,2021-05-06 13:55:00,1.8593264230527553,0.3019033820347984
4197,E15,-3448375.9843547326,20856678.345180124,20727524.45501939,-1510.0349868805167,1435.262158618122,-1694.8398302298435,0.0008157281397416098,26784206.837,E,2021-05-06 13:55:00,4.808124451766864,0.7807069351756534
4198,E21,27057771.13342242,1074193.3856683923,11952613.497989196,1162.2292745410664,313.36484889721726,-2657.882756577421,-0.0006633659479007314,23905061.301,E,2021-05-06 13:55:00,1.891285870310401,0.3070927157071528
4199,E26,24671290.33733853,-10121286.93856094,12845150.354889708,-1054.4868356843372,752.360489942034,2618.684835519866,0.0018420907288141633,23934125.815,E,2021-05-06 13:55:00,2.0524386586301238,0.33325948837000857
4200,E27,25237943.226289995,13876409.282016546,-6850338.948693972,-612.7381060043294,-328.35773430615944,-2921.8273929582147,-2.6545261164298372e-05,26694385.567,E,2021-05-06 13:55:00,4.469964016398177,0.7257989976331181
4201,E01,14377264.04924262,-11608062.288997393,23122236.349645615,2212.766745683546,701.0157061188103,-1023.4405435809156,-0.0011020523734258608,25051109.352,E,2021-05-06 14:00:00,2.47710393946323,0.40221342939224863
4202,E03,-8648111.584795298,21706019.30772906,18169358.89220804,-345.8960161238811,-1788.5224503887557,1973.7086013794217,-0.0004279570792959538,28382683.255,E,2021-05-06 14:00:00,7.192188707150043,1.1678132833480814
4203,E13,14358958.999364797,8409049.413373157,24480793.71764564,-1835.5015987942352,1636.8009145304775,515.3297049453936,0.000416022958234,23512094.468,E,2021-05-06 14:00:00,2.175965520563174,0.35331684727555424
4204,E15,-3890336.935606992,21287517.7184819,20204863.760614984,-1436.1423005126376,1436.245204554109,-1789.163323703976,0.0008157275428857118,26925411.279,E,2021-05-06 14:00:00,5.4724530036471775,0.8885755880965591
4205,E21,27396087.44106292,1160225.9235308748,11147165.151457632,1092.659060698099,260.650254792111,-2711.1546252198864,-0.000663366576191,23979103.651,E,2021-05-06 14:00:00,2.2213379741178674,0.36068408360885407
4206,E26,24348937.097525593,-9884026.006211584,13621689.436405519,-1093.8095374729842,829.5464368717865,2557.6456287176275,0.0018420775468253295,23850857.007,E,2021-05-06 14:00:00,2.3927660068761556,0.3885192728599838
4207,E27,25040556.009451337,13775863.111441107,-7721948.817850589,-703.1721106414708,-341.2394372658169,-2888.2363710167065,-2.654769923538e-05,26870338.01,E,2021-05-06 14:00:00,5.353016302337011,0.8691823585820682
4208,E01,15038956.511462446,-11407029.972947313,22799282.776553642,2197.733093778852,639.2082758217201,-1129.3349517437784,-0.0011020547949555043,24973855.424,E,2021-05-06 14:05:00,2.9930625620635136,0.4859908937587742
4209,E03,-8759797.630833635,21162109.646961283,18748766.94590135,-398.97440372248377,-1836.8807886941613,1888.5669590994453,-0.0004279583369565961,28334234.792,E,2021-05-06 14:05:00,8.345342897140181,1.355053751535492
4210,E13,13812759.458146641,8908194.867113391,24618429.05935589,-1805.1633507612823,1690.3636072391223,402.13399426079206,0.00041602311171123093,23573199.341,E,2021-05-06 14:05:00,2.635185761199671,0.4278815616947494
4211,E15,-4309937.237780677,21717969.573021043,19654273.81010979,-1361.0084601516737,1432.6698279336897,-1881.0134377082602,0.0008157269460298137,27066424.825,E,2021-05-06 14:05:00,6.629998467645728,1.0765290781924113
4212,E21,27713043.294077173,1230871.3908141349,10326295.976240613,1019.8573786715765,210.81493838658207,-2760.675516652543,-0.000663367224205975,24060474.942,E,2021-05-06 14:05:00,2.7024774318412894,0.43880787495400003
4213,E26,24015443.495395288,-9623471.72278783,14379383.98822425,-1128.743949060295,907.605789514228,2493.06914597986,0.0018420643648364957,23771728.716,E,2021-05-06 14:05:00,2.8741219180072344,0.46667821027470313
4214,E27,24816056.588408545,13672091.808137905,-8582881.236337692,-793.4407939956097,-349.8588337321185,-2850.6516287633926,-2.6550150607818373e-05,27048243.028,E,2021-05-06 14:05:00,6.298637037792022,1.022725111815991
4215,E01,15695434.98849358,-11224519.134835059,22444791.66489915,2178.0107937771318,577.5826920729755,-1233.6665689708764,-0.0011020572164851478,24903560.287,E,2021-05-06 14:10:00,3.685737887202301,0.5984622816327259
4216,E03,-8887663.116353303,20604293.407063086,19302238.14558512,-453.72146705282955,-1881.2138514841108,1800.816215613215,-0.00042795959461723837,28292782.642,E,2021-05-06 14:10:00,9.99696804934582,1.6232321698714922
4217,E13,13276252.636868797,9422973.188964002,24722018.778334588,-1770.9114359008227,1740.985599051584,288.38521589243754,0.0004160233074799,23637646.657,E,2021-05-06 14:10:00,3.268486204863471,0.5307121047428727
4218,E15,-4706844.723314812,22146659.18928167,19076515.73409579,-1284.9018195678095,1424.4907237900536,-1970.263310137211,0.0008157263491739157,27207125.48,E,2021-05-06 14:10:00,8.392182571701367,1.362659224134657
4219,E21,28007698.278361574,1287020.95683862,9491141.931510862,944.0201561777772,164.041135211047,-2806.3769748990926,-0.0006633677403443,24149042.4,E,2021-05-06 14:10:00,3.370499710035151,0.5472762872568758
4220,E26,23672136.013757266,-9339401.58582678,15117186.127842776,-1159.2260261414967,986.2745087994034,2425.0448605878255,0.0018420511828476619,23696700.374,E,2021-05-06 14:10:00,3.519094439426571,0.5714039771555435
4221,E27,24564534.88608888,13566373.530975096,-9431945.4912279,-883.2761539738243,-354.22123114693034,-2809.1251232024297,-2.655253047124e-05,27227812.684,E,2021-05-06 14:10:00,7.74718294631404,1.257929056316197
4222,E01,16345297.222081011,-11060436.139726087,22059253.549395423,2153.63135599453,516.3992173327379,-1336.2911226580281,-0.0011020596380147912,24840460.936,E,2021-05-06 14:15:00,4.576308471602079,0.7430664071039053
4223,E03,-9032174.598762402,20033794.70389097,19829007.914662242,-509.9092166826709,-1921.4136981880592,1710.5779800157618,-0.00042796085227788066,28258505.731,E,2021-05-06 14:15:00,12.09060973639226,1.9631818948103643
4224,E13,12750587.831038624,9952470.469627786,24791420.57831843,-1732.910101534488,1788.4533342123575,174.24061443626695,0.00041602346095713093,23705250.215,E,2021-05-06 14:15:00,4.105984426383181,0.6666987407579706
4225,E15,-5080808.130388837,22572200.646033645,18472388.188520603,-1208.0932397668983,1411.6785429845404,-2056.7896627804244,0.0008157257523180177,27347406.795,E,2021-05-06 14:15:00,10.754052973627513,1.7461619020015438
4226,E21,28279172.443040136,1329619.2091545863,8642858.198029604,865.3538126173281,120.49949409794056,-2848.1958323711306,-0.000663368388359275,24244652.879,E,2021-05-06 14:15:00,4.261373258424817,0.6919296057326014
4227,E26,23320358.004458107,-9031672.778074441,15834075.532672599,-1185.2073830605277,1065.2855533225797,2353.6670106139577,0.001842038000858828,23625725.502,E,2021-05-06 14:15:00,4.346083664304743,0.7056842416650594
4228,E27,24286160.95696661,13459982.70003919,-10267967.751152122,-972.4111449644649,-354.3475124162619,-2763.71428753357,-2.6554981843678372e-05,27408757.187,E,2021-05-06 14:15:00,9.990604941590187,1.6221989764914275
4229,E01,16987152.743436947,-10914609.569381956,21643201.897371445,2124.6418452018897,455.9159919916632,-1437.066700910882,-0.0011020620595444347,24784776.927,E,2021-05-06 14:20:00,5.680589307262986,0.9223711891307576
4230,E03,-9193729.360590253,19451867.96530737,20328348.676301375,-567.3039454216545,-1957.3862459517632,1617.9772796332518,-0.00042796210993852296,28231559.232,E,2021-05-06 14:20:00,14.604270470071498,2.3713311403526585
4231,E08,5049987.277112104,28712052.420026924,5095170.25765739,-98.39259332221974,-503.63090719265546,2940.7929103577603,0.006006433686707,25899093.091,E,2021-05-06 14:20:00,13.589788849919692,2.2066072767326763
4232,E13,12236863.993933057,10495709.277273672,24826539.33251169,-1691.3366170018198,1832.5639600935572,59.857938875830065,0.0004160235985182,23775828.201,E,2021-05-06 14:20:00,5.1742278512620015,0.8401520401941405
